post_id,text,part
20614405_gab,they have taken this once great country well and truly down the toilet sorry to say but it has become a shit hole,suffix
20624288_gab,i know all about servicemen wearing shemaghs i am just saying he might not know about that and may,prefix
20639179_gab,and a woman as mo the pedo married a 870805 yr old they also cannot tell between women and goats both have beards after all,suffix
20651138_gab,muslim religion and people,suffix
20660022_gab,big fuckin deal both papa johns and the nfl are absolute shit for,prefix
20667502_gab,another,prefix
20695676_gab,america the rulers overlords at the federal local levels have made a declaration the lives of american citizens are no,prefix
20709342_gab,and when someone says this one jews comes to say not all jews participate but he does that because he wants to participate,suffix
20733800_gab,want any kind you like no mention of ammunition in the constitution however they could just try to make that illegal,suffix
20753647_gab,these places need to be overthrown by military force,prefix
20768995_gab,someone old or asleep but after that they are they are easy as a hog hunt,suffix
20780732_gab,maybe trump will care about his supporters when he done,prefix
20812694_gab,have rights in the new world order and you are now oficially a target that must be eliminated,suffix
20838853_gab,i am wondering why asian people are not offended that they,prefix
20871473_gab,proof sand,prefix
20972184_gab,i have the merits to become an italian citizen,prefix
20989384_gab,i hope there are not many of my fellow asians in sweden,prefix
21005725_gab,no one likes,prefix
21041897_gab,to censor someone on fucking gab gab 809622 most important words free speech,suffix
21048577_gab,the immigrant agenda so they are trying to get rid of him,suffix
21059247_gab,when i say jew like i mean i read and think and i do not change positions like all you,prefix
21073982_gab,for every south african brought to the u.s.,suffix
21082091_gab,and people like you and your ilk who call people,prefix
21106493_gab,starting with muslim imams mps mayors councillors,suffix
21112613_gab,expense of canadians yet the canadians elected him what is wrong with canada,suffix
21122333_gab,sirs i thinkk u miss andrew asian persuasion anglin saysing we need muh,prefix
21166079_gab,to ear out like grinch waiting to hear whos crying,suffix
21181900_gab,i did want to go to sleep eventually but the neighbors,prefix
21199755_gab,the collective guilt bullshit you sound like laura loomer still shedding tears over heather heyer bloated carcass,suffix
21210654_gab,your mother after you admit that the so called prophet muhammad was a pervert and a fool britainfirst freejaydafransen freepaulgolding,suffix
21254500_gab,well gabfam it thursday thank the gods of course it cold wet grey gloomy and shitty but meh that,prefix
21261311_gab,wisconsin voter my brother died of an opioid overdose how can you fix that paul nehlen it okay to be white wisconsin voter ok but,prefix
21264018_gab,protesting immigrant,prefix
21264018_gab,rape hate crime,suffix
21264549_gab,thought not all muslims now niggas got trump targeting and calling out islamic terrorism and has proposed stopping muslim immigration you know nothing,suffix
21271054_gab,world to islam because the west did not already have enough of its own problems,suffix
21279375_gab,at least they know how to treat their women,suffix
21288126_gab,are all the infidel women at just direct them to the youtube and google headquarters,suffix
21371502_gab,among immigrants hispanics have the highest rate of non marital births at 367243 percent which means that 482437 percent,prefix
21374183_gab,should martin shkreli,prefix
21374183_gab,get raped in prison,suffix
21382647_gab,is a problem,suffix
21391351_gab,do anything by now they should be out of buildings and rotting in the hot desert sun,suffix
21396376_gab,multiculturalism is great if you want to be,prefix
21412286_gab,good to see people from england scotland and dublin attend the protests against paedophiles in belfast today,prefix
21527223_gab,part i the 213040 murder trial of oj simpson and his subsequent not guilty verdict was hugely symbolic for many reasons 191828 it,prefix
21530730_gab,i see the future of britain as being a wasteland of ancient molten nuclear reactors and mutated,prefix
21531589_gab,twitter btw this is why i gotongab,suffix
2156761_gab,no deport these trojan horses lets give our hard earned to our homeless our vets and our pets 🇺 🇸 ❤ ️ 🇺 🇸,suffix
21606378_gab,western country less than a long lifetime ago it did not exist it was not allowed to exist by the people in charge,suffix
21637297_gab,bad name my motive is to bullycide the larp right,suffix
21645764_gab,u should not even want to look at it 😑 i thought u were smarter than that 😑,suffix
21665485_gab,did not the bundswehr have some unit that got caught doing some kind of nazi ritual i guess that why the globalists,prefix
21668983_gab,friends do not,prefix
21683093_gab,or perhaps chinese or nepalese it a horrible insult really they can,prefix
21692203_gab,islam is a religion full of,prefix
21701264_gab,young white men know what is up do not let the msm gaslight you to think otherwise,suffix
21713275_gab,immigrants from lesbia so fucking funny crowder is a genius,suffix
21713356_gab,in gta5 til i buy any new games 🤔,suffix
21718588_gab,europeans are indo europeans true aryans,prefix
21735535_gab,uppity she can throw it like bait into on coming traffic to get them to kill themselves,suffix
21749687_gab,big shit asking billshit questions to dodge the subject,suffix
21760024_gab,is also a best seller in communist china,suffix
21799730_gab,to rail against the fast track immigration to the south african whites that was proposed this is far worse than just clown world,suffix
21827693_gab,how do you plan to combat the narrative with your muh optics shit because last,prefix
21832472_gab,we need more women in these fields,prefix
21873560_gab,the problem is britain,prefix
21900869_gab,islam belongs in pakistan bangladesh indonesia middle east,prefix
21900869_gab,gulf states north africa not with white people,suffix
21935128_gab,you have never done anything but seek out paul town enemies and get mad because,prefix
21935940_gab,if he cries out in pain as he strikes you,suffix
21943283_gab,eyes put out with a burning poker,suffix
22038104_gab,complain about how they are treated by white which is completely bullshit then beat their kids and dogs until they die,suffix
22065104_gab,dang illegal invaders,prefix
22080708_gab,i wake up everyday feeling blessed that i am a citizen of the united states in india there are more cellphones than there are working,prefix
22080708_gab,toilets god bless the great men and women who made our country what it is and who fight to preserve our exceptionalism on the world stage,suffix
22090009_gab,you are going to get raped fed,prefix
22107549_gab,knew i was a snake when you first let me in they must be destroyed entirely,suffix
22121194_gab,i can not help but have doubts infantry officer pushing,prefix
22124162_gab,human rights require that white,prefix
22124162_gab,people get tortured to death,suffix
22124193_gab,palestinians only white males who are pro gun and pro free speech and anti illegal alien should hold office in the usa canada australia and europe,suffix
22124914_gab,save this for the next,prefix
22128892_gab,what do you mean not sure what you,prefix
22161097_gab,i understand it took hussein a long time,prefix
22188456_gab,i have no idea why anyone would care about jereb whoever that is the adl on the other hand is a large and,prefix
22197458_gab,maybe it a sign from god,prefix
22220756_gab,steal from you and do not even get me started on the dc theft,suffix
22236011_gab,do not do that to a white girl near me or i will drop your,prefix
22258735_gab,108674 of americans,prefix
22269387_gab,it a shame theresa may never had children because now she will never,prefix
22293489_gab,more like a normie republican who do not understand nature vs nurture wtf is wrong w you,suffix
22311813_gab,heh i have to agree with libs for the wrong reasons i think africans,prefix
22319846_gab,i believe the us military is,prefix
22346884_gab,yeah that one was special he got really mad at people that called him out,prefix
22367157_gab,i prefer the term iconography and how many irl activism sesh have u,prefix
22389888_gab,britain investigates facebook ads meanwhile they laugh,prefix
22401639_gab,oshitma is,prefix
22430338_gab,approach i prepare for an attack i will not be a victim but i will create a dead attacker if need be,suffix
22436170_gab,so the british government did not want you to hear a speech that raises awareness to the fact that the indigenous,prefix
22544630_gab,it like i always say my war will be on the last semite standing,suffix
22552259_gab,how about you let people with balls do what needs to be done,prefix
22559012_gab,propaganda filled media of all time they are almost as bad as cnn,suffix
22574078_gab,is obviously being caused by russian hackers,suffix
22599394_gab,yes went to hospital yes i went to the police do not you love border towns that protect their own,suffix
22616955_gab,what i am willing to recognize is that people willingly,prefix
22636899_gab,total fake worthless,prefix
22660256_gab,booby trap maga presidenttrump,prefix
22695400_gab,to the presidency lol this shit is how it done,suffix
22753470_gab,i poisoned sergei skripal,prefix
22805801_gab,lol you know the more middle eastern women i saw over,prefix
22837698_gab,hasan is not swedish i do not care that he was born in,prefix
22841530_gab,memes calling non jews the vicitms of the jew didnt exist a year ago people are beginning to understand the,prefix
22842291_gab,regard than myself when the leaders of your own country hate you love them your country is screwed,suffix
22851690_gab,apparently it the only place you will,prefix
22862647_gab,what sean low t really meant was my wife boyfriend church and by having,prefix
22895946_gab,definitely a little,prefix
22933064_gab,i am a class 850586 driver 926651 years and can tell you no way would i even think about,prefix
22948700_gab,if they tried to get into yoir house you wouldkill them its your right to defend ok let em in let,prefix
22948700_gab,your wife get raped yes that is showing love boot out ngos and pro rapeefugee people and why is soros not dead,suffix
22949513_gab,trump is outraged over mexico allowing immigrants into our country har har har cause it their job to protect our border hey neighbor i am,prefix
22949513_gab,mad you did not protect my house from these criminals i doubt trump will do anything about this only brave white men in texas will,suffix
22950856_gab,slut a person especially a woman considered sexually promiscuous promiscuous having casual sexual relations frequently with different partners indiscriminate in the choice of sexual partners,prefix
22953083_gab,do not want to feel like bigger oddballs than they already are in gentile nations like the us mixery loves company,suffix
22955550_gab,do you even listen to yourself people make exaggerated claims about the evils of christianity,prefix
22959277_gab,i wish they would abandon her in,prefix
22959277_gab,the ghetto in middle of the night,suffix
22962233_gab,in their assault rifles because they did not get them legally in the first place,suffix
23082971_gab,have just another rabbit running on facebook under the honey badge guise this one is a little,prefix
2309069_gab,well here we go amy schumer is set to play barbie in the feature,prefix
23130509_gab,all get the gas we need smarter people than this in the atavistic aryan future,suffix
23131218_gab,good for him every time i hear of migrants killed in whichever way it lifts my,prefix
23158710_gab,because this is a free speech platform and what i have posted to gab would not be considered doxing even by twitter standards if you guys,prefix
23193283_gab,shut,prefix
23193283_gab,up queer,suffix
23196768_gab,i am done with you i am not helping you get,prefix
23199017_gab,if cantwell really was ratting out wns i do not think he d be stupid enough to announce it i am hoping he has,prefix
23264588_gab,@211509 ‍ always has thought provoking quotes but he usually more,prefix
23292228_gab,basically if the democrats want something it because they figure that in the long,prefix
23299541_gab,this is why women having careers is not our people this is why any non white immigration is not our people this is why doing drugs is,prefix
23299541_gab,not our people this is why going down to home depot for illegal labor is not our people you cannot violate this principle and be our people,suffix
23303567_gab,wonder if they still yell that or do they roll the window down,suffix
23308026_gab,no more chinese immigration into the usa they are just,prefix
23324274_gab,dems kill all white people reps,prefix
23335075_gab,deleted twitter facebook and messanger today am finally done with the censorship and selling of info,prefix
23348205_gab,what a cohen cidence news coverage of syria attack took over munster muslim attack,prefix
23348205_gab,man those global elite must be just plain lucky in the timing of things,suffix
2335641_gab,691291 then i am baby leroy,suffix
23368955_gab,america n all of western civilization needs to take lessons from poland hungary n,prefix
23422088_gab,long as a single white family is suffering in the us we have no business spending our precious resources 933857 miles from home,suffix
23450643_gab,mosque do you think they would have arrested him nope,suffix
23452245_gab,i am wondering if russia is willing to take american refugees yet i got,prefix
23453158_gab,drag it into court and start asing questions from gowdy,suffix
23519250_gab,this is absolute bullshit it a psychological trick to attempt to show,prefix
23621777_gab,go build a toilet or two for your street shitting brethren,prefix
23627866_gab,funny how they bring in millions of,prefix
23633475_gab,in never ending wars other than that i can not see how this benefits anyone,suffix
23647910_gab,ellen degeneres promoting gun confiscation in the usa surrounded by marxists disguised as police officers to confuse the population,prefix
23664868_gab,im glab the holocaust happened,suffix
23668429_gab,there still have people wondering how the jews took over the world 🤦 🏻 ‍ ♂ ️,suffix
23669935_gab,east african women tend to look more human too you know you,prefix
23670806_gab,lol you must be butthurt to come on here and make an,prefix
23672739_gab,scalps you are next,suffix
23674212_gab,arms and can shoot at range my money is on them prepare or perish,suffix
23679186_gab,stofmfront is circling the drain posting to this board is currently restricted to sustaining members guests and other users can read threads in the,prefix
23759713_gab,kek drink the punch and kys already lol,suffix
2380519_gab,the daughter of a high ranking eu official was recently raped and,prefix
23825712_gab,why do not more uk women know this cause i know i ain t the only bitch willing,suffix
23838734_gab,the message pm theresa may and her cabinet has sent with the airstrikes against syria is that they care,prefix
23871845_gab,who is more evil a,prefix
23878051_gab,exactly i d rather die than,prefix
23889998_gab,boomer lol everyone i do not like is automatically a boomer i do not share a movement with,prefix
23892389_gab,then start running my suhkoi through,prefix
23903588_gab,pig heart valve to stay alive would not be surprised if we have halal certified chicken valves for them instead,suffix
23959011_gab,but not by much it more of,prefix
23975159_gab,hang all sand,prefix
24017670_gab,hope he takes all of the,prefix
24017670_gab,muslim refugees that are here back,suffix
24036438_gab,for the white movement shit does not get any funnier than that,suffix
24039364_gab,i do not know why they make the carjacker a white guy,prefix
24122163_gab,no it wasn t the one with a heplock in her leg that had already been thru the junky nurse program @503833 ‍ @908122 ‍ murse,suffix
24138735_gab,problem for you is that you do not understand statistics it the methodology of that research it wasn t to determine a physical trait,prefix
24143269_gab,too bad we cannot deport you how did ever get into office to begin with yes wop with out papers from the,prefix
24146612_gab,a few years back i talked to my wife about maybe selling our house cashing in our 4 0 1 k and moving our family to sweden,prefix
24147943_gab,fuck these,prefix
24160839_gab,it is a sad day when the almighty shows you to your knees he commands you to care for women not rule over,prefix
24164900_gab,that why you are destined to be,prefix
2417632_gab,jump out of a car punch a white guy in the eye and steal a mcdonald bag from him before driving off,suffix
24183608_gab,where are the german men to protect this child and beat,prefix
24190945_gab,or witches on it if we find any death,suffix
24192391_gab,brown vs board of education what good did this do now we have,prefix
24193372_gab,run away pussy didnt think id call you out,prefix
24218254_gab,im like aimin to fuck up this big special forces wanker niggah he like im,prefix
24232701_gab,live in another country you accept the laws and customs of that said country no two ways about it fuck,prefix
24235160_gab,just a cohencidence that the only film of this event,prefix
24246235_gab,downvoted this deserve death,suffix
24247471_gab,vienna we will stop em again cuz the rotten west lost its balls,suffix
24257726_gab,so which are you a,prefix
24274041_gab,fucking,prefix
24277603_gab,imagine trusting that,prefix
24281981_gab,your children are literally being raped by invaders encouraged,prefix
24316413_gab,dis obey the,prefix
24337479_gab,not burned gay pornography and books on transgender theory,suffix
24343767_gab,a white woman gets raped in my town i will,prefix
24364291_gab,and they will laugh about it never forget that,suffix
24368323_gab,it will be great when all the boons over take all,prefix
24380899_gab,it is islam because not all,prefix
24395272_gab,you got that right they are no longer god chosen people as of,prefix
24403175_gab,back so they rioted they were not protesting conditions daily mail is horse shit,suffix
24461256_gab,the fuckwad i wish i was making something like that up where it makes whites look bad but i am not,suffix
24465170_gab,so this pos gets a vote of no confidence from his deputies 🙄 🙄 frkn amazing even misappropriation of funds lest,prefix
24473478_gab,feminine lesbos were mostly raped or abused by men an ugly woman is a safe substitute for them,suffix
24485999_gab,lol david hogg fbi false flag specialist father alright david you failed as punishment you are a full,prefix
24671798_gab,would love this to happen just the thought of,prefix
24682477_gab,now do we understand why the,prefix
24684530_gab,go down quicker than stormy daniels on a rich guy,suffix
24711574_gab,you would oppose that your local national socialists burn their houses during the night,suffix
24714037_gab,he dont need no fuckin food he,prefix
24734811_gab,they do not mention using the nasal spray on murderous immigrants,prefix
24741549_gab,muppet you are level of disconnect is phenomenal,suffix
24746631_gab,too many sand,prefix
24747855_gab,shoot,prefix
24748953_gab,how do you like it if you are healthy you find it very offensive,suffix
24756474_gab,i speak the way i speak because fuck you if you dont like,prefix
2476611_gab,@110676 absolutely not i would never cast aspersions on their sick twisted,prefix
24784044_gab,actually you are,prefix
24784618_gab,but come back for seconds time and time again these people are fucking broken,suffix
24795931_gab,let them,prefix
24803734_gab,it looks like they are slipping they used,prefix
24817734_gab,labour from oh poor hotel cramming 440529 to a room yes ask a postman where they live as well,suffix
24823916_gab,actually i prefer my,prefix
24831795_gab,shapeshifting out of based elderly female asian immigrant here to convince the white goyim,prefix
24844856_gab,oh that cute you have taken up the shitty catchphrase of,prefix
24850856_gab,abuser who masterbates to the kardashian show go find a woman little man,suffix
24858659_gab,the field after you whip him good the democrats and progressives i love it when they show their true colors so clearly,suffix
24886813_gab,the simple fact is the bowlcast is some great content logically,prefix
24912161_gab,what the hell look at,prefix
24921789_gab,to talk to,suffix
24921917_gab,fuck you,prefix
24947628_gab,the cops will investigate this bacon attack but do not have the resources to investigate young girls,prefix
24963856_gab,us make cali white and right again we tried this 3 rd world crap it ain t workin,suffix
24968793_gab,if a pic can be shown send in the drone the cancer of,prefix
24974079_gab,i fully support a race war,prefix
25046089_gab,it might be time for us,prefix
25075379_gab,ideology marxism communism libtards nazi nationalist socialists 🙏 ✝ ️,suffix
25083271_gab,apparently being a cock slave to silverbacks is also a tradition among your people i wish,prefix
25196924_gab,i wonder how many of those living in the ghetto now drinking leadened water and,prefix
25196924_gab,under constant threat of gang violence long for a secure bed and meals on the plantation,suffix
25212387_gab,i was listening to some bill burr clips onyoutube i guess he had a podcast or still has one who gives a shit and along comes,prefix
25223112_gab,because you can not do not worry no one expected you to actually have an argument just,prefix
25224327_gab,i do not give a fuck kill them all and let,prefix
25236622_gab,both white and asian communities i think the asians are racist enough to convince of our ideas,suffix
25242450_gab,belong to my culture the white man this racism has to stop find other means of transportation,suffix
25250350_gab,the least of it get her on public indecency charges whatever they can come up with,suffix
25316744_gab,there not asians they,prefix
25356728_gab,before getting arrested or killed the problem would be solved in no time this is what they fear more than anything,suffix
25436838_gab,i like to call them paleo stains because all,prefix
25475998_gab,we wuz jesus too,prefix
25498594_gab,they offer nothing to the west absolutely nothing of value or workwise,suffix
25516280_gab,and i loveez dee poontang djd i beez buyin dat snatch on 4 th st fo 572376 an 791839 fo sum,prefix
25524437_gab,others just want it to be,prefix
25537078_gab,as long as its,prefix
25545019_gab,muslim who goes near a white woman,suffix
25551077_gab,bin bag they wear to hide their hideousness,suffix
25554014_gab,to be killed why we are spending billions over there and letting them come here to destroy us,suffix
25555215_gab,there were nazis and poison gas canisters around back then they would be obsessing on those things as well,suffix
25586372_gab,it so they can not run away when you chase them with a baseball bat lmao they trip,prefix
25598833_gab,i am much higher time preference on this issue i do not want to pave a road i want to,prefix
25606249_gab,there is a total onslaught against white nations worldwide and israel is a old age retirement village for,prefix
25606574_gab,gaza just crying out for napalm,suffix
25725675_gab,out of existance they are absolutely worthless and bring nothing to the western table,suffix
25745607_gab,we had a fun time on 694511 613140 one year with pam geller and geert wilders,prefix
25754066_gab,hey fellow white man,prefix
25762135_gab,tell me does it make you sick to see them taking over america,suffix
25768014_gab,you really really really @941089 do not like indians every fucking day you just post ugly indian,prefix
25788932_gab,just have to make their opposition to us not worth the trouble,suffix
25810769_gab,is dysgenic take a look at brazil,suffix
25815685_gab,if she truly was a moslem woman,prefix
25855215_gab,just veiw cause scard 416226 lmfao stupid dems open there mouths 620792 only few have balls lmfao,suffix
25867889_gab,well ramadan and it is not,prefix
25886736_gab,yes and the feminists never want to hear it they want to continue feeding off their own bs of being strong,prefix
25945236_gab,there can be no world peace until the,prefix
25982807_gab,been better than us,suffix
26029046_gab,my dna showed im 855893 god aka white male you on other hand need to do dna check you,prefix
26030631_gab,nope disgusted muted keep,prefix
26084648_gab,i have been stoned and drunk enough to call white cops,prefix
26237918_gab,your trailer is whiter than you rolf,suffix
26245401_gab,it muh dickism and biketheftism rolled into one if you think about it it peak,prefix
26256291_gab,we must secure their rights not,prefix
26263487_gab,the constant sticking point here is in order to discuss large groups of people we have to deal in averages not individuals,prefix
26284145_gab,the sephardics never whitewashed themselves,prefix
26289462_gab,takes up valuable resources for people of colour if you are a white women and you have an abortion you should be labeled a racist @973345 ‍,suffix
26327600_gab,716085 months he got he was on a suspended sentence they,prefix
26330676_gab,talks oddly smiles oddly and is a catastrophic virus on humanity thank you for your time,suffix
26335597_gab,tommyrobinson tommyarrested free tommy tommy is innocent its,prefix
26371189_gab,will not stand with,prefix
26425867_gab,convinced us to kill ourselves to atone for the holocaust,suffix
26428662_gab,who the f is this,prefix
26451280_gab,tribes killing more of each other this weekend for sure watch chicongo news by monday night,suffix
26475804_gab,so i can not do research on a topic kiddo is that what you are saying are you saying the internet,prefix
26496557_gab,on memorial day she belongs on shepsmith show not f f,suffix
26500434_gab,traddad realizing that white women are corrupted is important knowing they are the only route to a white population is the next step figuring out how,prefix
26500434_gab,to un whore them and rebuild patriarchy is the result of these realizations if you are not considering this you are too nihilist for our movement,suffix
26510414_gab,i think we are past the negotiation phase it time to issue an,prefix
26516753_gab,mom and her spawn by dawn,suffix
26571387_gab,cannot kill with a cycle the only time you see a black on a bike is when he has just stolen it,suffix
26600445_gab,what do you all suppose the likelihood is that the judge,prefix
26602751_gab,god,prefix
26615325_gab,come together as humans means join the african,prefix
26656707_gab,this time it does not you add nothing to white lands now that we hire skin tone over skill in our health care industry death by,prefix
26756324_gab,this morning trying to steal alcohol from the supermarket,suffix
26761066_gab,in cars is a recipie for disaster see halifax,suffix
26791498_gab,😂 oooh oh i have my entry i call it,prefix
26792866_gab,in addition to banning the burka the need,prefix
26804838_gab,kinda sad your life is over enjoy getting fucked,prefix
26806929_gab,agreed i am so tired of politicians acting like we cant ban it fuck them when they stop bombing,prefix
2683978_gab,aw the people who worshipped the muslim marxist for 306490 years voted,prefix
26841176_gab,correction please share sunday june 547897 one 510774 pm freetommyrobinson demonstration embassy of the united kingdom washington d.c. 419060 massachusetts avenue nw,prefix
26842382_gab,round up,prefix
26852395_gab,yes the,prefix
26860294_gab,i hate more than anything else are anti white white people,suffix
26884911_gab,player will give them a huge payoff over this 🙄,suffix
26885241_gab,not a good christian although they believe in the antichrist and christ was just a man,suffix
26886280_gab,the abrahamics are the enemies of animals we arayans are,prefix
26964751_gab,your 148333 year old daughter to prove you are not anti semitic would not you,suffix
27000580_gab,make america peaceful again clean,prefix
27019172_gab,my heart is saying kill,prefix
27057892_gab,for people that want to kill me and my way of life i dont care who there fighting or where or why,suffix
27063457_gab,my mum watches emmerdale current storyline yorkshire woman raped as a girl kept captive and used as a,prefix
27072762_gab,grandpa fought the nazis so cops social workers could,prefix
27083067_gab,were you saying something i took out the,prefix
27265236_gab,meek and mild c mon don,prefix
27270496_gab,simple truth black or white,prefix
27280463_gab,for fuck sake when is the western governments going,prefix
27287769_gab,why are they calling,prefix
27289289_gab,american neoconservatives canadian liberals and european leftists hate russia why because russia is white christian traditional and conservative russia is building orthodox,prefix
27305981_gab,two major watches and she got a shitload of necklaces earrings etc she will never make that much again cleaning toilets,suffix
27313296_gab,🤣 🤣 😂 😂 🤣 🤣 😂 😂 🤣 🤣 you spelled my name wrong and my name is literally in front of your face,prefix
27318602_gab,was not having a good time,suffix
27357310_gab,and then have her throat slit it could have been a bus that killed her after all,suffix
27365651_gab,didnt have a green card,suffix
27381805_gab,you are,prefix
27385986_gab,so fuckin much 😤,suffix
27386050_gab,wherever trump goes there is love peace and happiness except for,prefix
27392816_gab,deserve the same,suffix
27402153_gab,eradicated not enabled purge deport crusade white europeans have to get their mojo back fireuptheovens,suffix
27403397_gab,death,prefix
27421287_gab,i am glad he arrested but i am also worried due to the massive,prefix
27438758_gab,architects of diversity and division,suffix
27463557_gab,according to you what do you do to prove youre not a pussy name,prefix
27489452_gab,how interesting that the maximum security prison has,prefix
27501904_gab,i am sick of hearing about the grenfell tower,prefix
27506632_gab,do not get me wrong korea has their own share of soy boys,prefix
27551024_gab,406602 3 rds of gen z identify as something other than heterosexual,prefix
27551077_gab,you are a shill whoever you are mamzer boy you are on our list now i am guessing either,prefix
27552650_gab,dude financing and literally taking all their gold teeth and confiscating all their bank funds is not the same thing ok how,prefix
27570821_gab,it pretty much going that way here in america also only a matter,prefix
27587484_gab,naw i d rather shoot you in the open,prefix
27613903_gab,uh huh which is why when christians matching that supposed description controlled an absolute and overwhelming majority in this country and the whole west tolerance,prefix
27617506_gab,the sales pitch claims brand new epic drama nothing epic was ever launched,prefix
27623811_gab,gab torba gtkrwn turkroach fuckbees gabcoin qlarp trusttheplan,suffix
27646911_gab,tens of thousands of moslems doing their eid or ramadam or whatever the hell they call it prayers in bensonhurst park in new,prefix
27654250_gab,smell of grandma depends,suffix
27679278_gab,prick to death in his cell tbh fam,suffix
27694837_gab,shut the fuck,prefix
27789937_gab,one of the hardest things to find in america is a doctor,prefix
27837266_gab,power hungry politicians would do what would be the point of ruling haiti it better to be homeless among whites,suffix
27845571_gab,to see all the publicity he finally getting now that he dead goodriddancefool,suffix
27848788_gab,curanis are,prefix
27886895_gab,the hill as always twists it up it not the religious right it the religious,prefix
27892666_gab,trump faces what fathers fear his daughter marrying a,prefix
27916784_gab,the white middle class college educated useful idiots of the left fail to realize that the leftist establishment only cares about immigration for,prefix
27934928_gab,and wants to hand it over to the globalists,suffix
27956507_gab,and you a,prefix
2805249_gab,know as a form of racial pride smfh at all the erroneous synonyms for owner of the lands http :// content time com time nation article 634776 162889 html,suffix
2859820_gab,@941231 hm so which do we think is worse sharialaw you know what the do to women,prefix
2901472_gab,@404984 he should resign and then commit hara kiri,prefix
2959194_gab,dear muslims take heed on your actions cause much is to be said to a country who has shooting ranges and women,prefix
2959194_gab,can shoot back and men can shoot natshit out of pepper so get on ur rug and pray u are gonna need it,suffix
2984966_gab,@871256 i hear the ghetto calling oops,prefix
2996378_gab,menorah on our white house lawn should we start a petition,suffix
3218308_gab,· @694331 downvote me faggot or i,prefix
3218308_gab,will put mmbop live nobody wants that,suffix
3246451_gab,@790048 blacks,prefix
3316015_gab,warning women men boy girls and toddlers all are fair game,prefix
3318676_gab,this is the libertarian moment but it is not the one envisioned by reason magazine libertarians reserve the right to restrict,prefix
3334032_gab,@197601 you have got to realize they do not go to muslim countries because they are not refugees they are,prefix
3359041_gab,@819120 ban,prefix
3389354_gab,see no connection between refugees and terrorism,suffix
3412612_gab,rather than saddle white women with more children that they probably can not afford perhaps it would be,prefix
3449511_gab,@563824 go back to israel with,prefix
3533868_gab,women to look like boys and people who think that is traditional rather than feminist,suffix
3571995_gab,if western men had kept their women in properly terrified awe of history most deadly warriors they would not have needed to import malnourished,prefix
3581881_gab,meddling and trying to flood our nations with immigrants,suffix
3734130_gab,bus stops bathroom stalls stop signs they spray painted to claim ownership of the state a rival gang russia oprah,suffix
3787656_gab,jupiter because its a gas planet son,suffix
3836998_gab,a christian jew and muslim walk into a bar the barman says is this some kind of,prefix
3873951_gab,i cant fight i cant say no i have no voice maga we have no silent majority,suffix
3878555_gab,white nations for white people want,prefix
4004699_gab,@755916 not good good vs bad more like they both suck choosing sides is what the zionist and the arabs like i,prefix
4004699_gab,could care less if they kill each other nobloodforisrael we have our own problems our gov is commitiing high treason while being tyrannical,suffix
4030383_gab,what do the elite call a,prefix
4035593_gab,liberals won t face the fact that if anything the obama administration has condoned criminal behavior far above justice and has divided,prefix
4037364_gab,@812786 aloha akbatman she not the immigrant we need or the immigrant we want but,prefix
4059291_gab,allowing refugees into your nation is like allowing rabid foxes into your,prefix
4059291_gab,chicken coop it does not make you caring it makes you an asshole,suffix
4076689_gab,sweden decided in 765327 to welcome immigration since 503585 violent crime in sweden has increased by 802734 and rape has increased by 342616 sweden,prefix
4100335_gab,for accepting or working with members of other races whom they disagree with lol internalracism,suffix
4225328_gab,@922989 high standards that black,prefix
4294338_gab,@164739 oh and there the gay rainbow flag these are,prefix
4331119_gab,about that womens march in dc yesterday it was a success for president trump because on his,prefix
4334117_gab,imgur could be turned right wing site easily if not for the mods they mostly ok with sexist stuff and,prefix
4342896_gab,@161990 no doubt,prefix
4428097_gab,it ll be interesting to see the language in these executive orders on immigration tomorrow trump is being a bad ass and keeping his word,prefix
4473435_gab,@264549 there is a bright side if criminals start,prefix
4480442_gab,u notice people like @322211 are not too eager at exploring or talk abt the jewish and israeli connections the evidence for which there,prefix
4545816_gab,imagine if someone wrote a 432807 page racial history of jews white interactions in europe and casually noticed that millions of,prefix
4545816_gab,jews had been baptized and became faithful productive citizens that reversed is what i hold e michael jones has done teamwhite,suffix
4563992_gab,anyone see them collecting illegal immigrants on livepd last night my kid is,prefix
4563992_gab,like i feel sorry for their kids but their parents are stupid maga,suffix
4565612_gab,when liberals socialists march against the sort of gender based inequality islam,prefix
4565612_gab,foists on western societies do you think the world will stop spinning muslimban,suffix
4571151_gab,bush senior started the new world order said it a big idea clinton had chinese spy john huang in cabinet sold us to china every,prefix
4585845_gab,possibly the single best refutation of islam as,prefix
4585845_gab,a religion that i have ever come across,suffix
4587876_gab,i go to public beaches and see beautiful young women it tiny swimsuits and yet,prefix
4609197_gab,children in our country priorities priorities thank god for president trump who will protect us all even these idiots speakfreely maga trump,suffix
4617530_gab,muslim countries refusing to take in or help muslim refugees raises no outcry from the alt left,prefix
4623527_gab,to conspicuously display your tolerance vs trumpmerican xenophobic hate if you live that is,suffix
4636134_gab,put their female employees at risk for an ideology,suffix
4751131_gab,european history of 539566 years speaks with one,prefix
4819275_gab,it is already here the theory of germs and practice of cleaning,prefix
4835743_gab,we are with violence everywhere in the streets and for god sake europe applauding the idea of killing an american president,suffix
4917800_gab,sure u dramatically lower ur odds of being the victim of brutal violence but is that really worth it,suffix
