post_id,prefix,label,target
18653570_gab,with understanding conspiracies is membership exists on a gradient in the 9 0 i knew they were,offensive,None
18655507_gab,suspended from twitter for bullshit free speech does not exist on twitter or youtube porn bestiality,offensive,Islam
18656622_gab,oh cry me a river btw jack and mark are total faggots who sell your info,offensive,Homosexual
18668813_gab,<number> white people who wanted to be black which was less than <number> we called them white negroes they wanted to be,offensive,African
18668898_gab,we need to make some remakes of old films and replace classical music with rap music and be sure and have,offensive,African
18676042_gab,the reason god made women for easily,offensive,Women
18686862_gab,gab removes the biggest political story in american history but keeps this retarded bitcoin crap up priorities bbviously bitcoin is far more important to the,offensive,Other
18706586_gab,purity spiraling mgtow faggot,offensive,Homosexual
18710271_gab,trump proved his love of america when he chose to not take money and worked in the white house,offensive,Other
18711330_gab,competing racial groups like,offensive,African
18717680_gab,it some weird shit with a negress dominatrix and,offensive,African
18738836_gab,so what have you alt right anti semitic homophobic beta cucks done but cost votes and give the left their bogey men ps none of,offensive,Other
18757208_gab,miss him what a genius i had the opportunity to live in minneapolis in the <number> when he made purple,offensive,Refugee
18777219_gab,if a bunch of desert fantasy tales can make white men fight each other then ethnicity and race can not,offensive,Women
18778256_gab,oh goodie yet another ghetto lottery,offensive,None
18779015_gab,yes these are our youth this guy has not even gone to trial yet we do not know all the details,offensive,African
18779343_gab,the holohoax was so efficient the results actually horseshoed and created,offensive,Jewish
18784605_gab,al gore won the popular vote in <number>,offensive,Refugee
1879106_gab,<number> of <number> borders are being erased fundamental human standards are being toppled the refugee stampede and the sexual perversion are promoted,offensive,Refugee
18794587_gab,because spewing a bunch of shit accompanied by crying and kvetching is an argument this is coming from,offensive,None
18796136_gab,the ultimate anti muslim weapon a muslim being killed by a women means no virgins in heaven the armed kurdish women brigades caused,offensive,Islam
18798062_gab,muh unoriginality is this really the best you got faggot this,offensive,Homosexual
18915190_gab,jesus christ man look at the size of your forehead,offensive,Refugee
18935258_gab,<number> in <number> google employees are women yeah cos white guys only,offensive,Women
18942913_gab,she for the exact opposite of what she poses to be for she protects sex offenders harassers wage gap etc she no feminist icon,offensive,None
18945265_gab,🆘 ‼ 😎 💪 germany the resistance begins young german women start the campaign <number> decibels the campaign is directed against the imported migrants violence,offensive,Refugee
18945488_gab,well at least they have no fear of speaking up for their race try to find,offensive,African
18960184_gab,yep the us census bureau officially,offensive,Jewish
18962054_gab,hi i am new to gab and i have run the numbers vaginal pros self lubrication feels amazing cons pregnancy sometimes a,offensive,Other
18971190_gab,why is that little bitch bubble boy marco rubio doing sitting down get,offensive,Hispanic
18980906_gab,imagine the chinese considering how to deal with ghettofabulous nigger dumpster,offensive,African
18982448_gab,no worries lol i am so bad at math i did not even read the chart i just looked at,offensive,None
18984909_gab,because they go after the loan wolves they pick up mostly the native ones,offensive,Refugee
1899523_gab,i do not care if someone calls me a cracker honky alt right nazi racist sexist homophobic xenophobic misogynist asshole white guy,offensive,Caucasian
19000737_gab,holy shit another chink at virginia tech was planning a possible,offensive,Asian
19004747_gab,no chain migration is a bottomless pit of immigrant flooding into the country their mamma and dadda,offensive,Refugee
1902256_gab,<time> saturday evening in a immigrant problem area in uppsala in sweden <number> car,offensive,Refugee
19029646_gab,yeah you better show alittle more than what islam promotes and,offensive,Islam
19037287_gab,fat retarded liberals are stuffing their faces with your,offensive,Other
19044567_gab,the best alt righters are,offensive,Homosexual
1904965_gab,watched obama pardon a turkey for thanksgiving on tv not gonna lie i was hoping he d flip out go on,offensive,Islam
19057440_gab,if donald trump was a president like woodrow wilson we the white race would have a president to remembered but trump used the white working,offensive,African
19082089_gab,train guy as in the driver this is what happens,offensive,None
19094544_gab,blah blah blah gay reference deep state blah blah,offensive,Homosexual
19102984_gab,and it only white countries forced to diversify black brown countries never do you do not see the un jew arabs forcing whites into mexico south,offensive,Islam
19106937_gab,money is not everything but when i was a broke ghetto guy i traded my,offensive,Homosexual
19109835_gab,is not it the jews who make,offensive,Jewish
19110608_gab,still chuckling over this one the last generation of,offensive,None
19132319_gab,well the weasel and who is carrying water for the biggest liar in our country history obama is about to,offensive,Islam
19137501_gab,any muslims regardless of where they are is a danger to civilization,offensive,Islam
19138070_gab,once again the first lady of the ghetto shows,offensive,African
19141545_gab,the only real nazi is george soros and he is currently using ngo to flood europe with 3 rd world peoples he funds antifa,offensive,Jewish
19151211_gab,yeah i know but this is one part of the whole picture and for faggots,offensive,Homosexual
19156228_gab,they also apologized to best korea for ever,offensive,Asian
19186428_gab,some faggot reported my avi on twitter the same as i have here i wish the,offensive,Homosexual
19188680_gab,hank hill the propane gas salesman sorry dude mike judge the creator,offensive,Homosexual
19194437_gab,apparently we are at the ghetto tgifridays all that missing,offensive,African
1919775_gab,fake liberal mainstream media members need to be rounded up,offensive,Other
19200639_gab,brando daughter cheyenne lived a short life of tragedy and pain buried deep in hollywood print media in,offensive,Other
19204580_gab,so you agree then she as white english as you bringing mongols from <number> years ago into it does not negate that,offensive,None
19208056_gab,where the jews want you white goy rough sleeping has soared to record levels with nearly <number> people — including a,offensive,Jewish
19209364_gab,proof i mean i am on mobile and cant yank up the proof for me but if you stick around i can bash,offensive,Arab
19221230_gab,do you really think people are so retarded as,offensive,None
19233626_gab,it was a horrible experience for me the first time i walked in on a jew,offensive,Jewish
19238034_gab,satan has said no muslim must ever,offensive,Islam
19240360_gab,football was fun to watch when you had personalities in it now you have few dozen black lookalike robotons,offensive,African
19244919_gab,thinks god told him it ok to attack women,offensive,Islam
19257937_gab,ol bill could get desperate and offing hillary is his best,offensive,None
19273402_gab,all the black guys in green,offensive,African
19277676_gab,blacks are only <number> of the u.s. population therefore black millionaires and billionaires like oprah samuel l jackson colin kaepernick and countless others confirm my,offensive,African
19284084_gab,first set of business cards for midnight auto springfield missouri i should have put,offensive,Caucasian
19286919_gab,through out the ghetto was there nary a word except brothers in,offensive,African
19300675_gab,nationalism is demonized because of holocaust propaganda and evil natsis you must accept endless numbers of immigrants,offensive,Refugee
19306744_gab,just a friendly correction he,offensive,Islam
19317831_gab,justin trudeau is a deeply retarded asshole,offensive,Other
19323340_gab,sure but only a,offensive,None
19402965_gab,this bitch sabotaged the tv oh it on now no one plays the,offensive,None
19405848_gab,hell the dims would pay for it out of their own,offensive,Refugee
19433376_gab,so you are an,offensive,Refugee
19449874_gab,but in asia they have other then aspartame or fluoride asians seem smart,offensive,Asian
19457594_gab,criminal in chief his new,offensive,African
19462410_gab,meet <user> he is a little lefty nazi,offensive,None
19466930_gab,refugees will always feel threatened here in the us until they reject terrorists turn in the monsters in their communities adopt,offensive,Refugee
19502945_gab,dinesh d souza ‏ verified account <user> <number> m <number> minutes ago more why,offensive,Homosexual
19518668_gab,typical asians do not complain nearly as much as blacks do about the world,offensive,African
19521561_gab,i agree some people in america do not know the truths about this political system of sharia,offensive,Islam
19523724_gab,what a stupid muslim like question i am pleased,offensive,Islam
19567398_gab,if you hollyweirdos got raped and kept quiet about it for the sake of your career,offensive,None
19567773_gab,we could literally build a utopia in antarctica and i guarantee deconstructionist,offensive,African
19568167_gab,have you ever noticed that the new trends in makeup and fashion are for women to look like liza,offensive,Women
19573877_gab,the truth is about democrats and liberals they want a open borders like the european union to let all the illegal immigrants,offensive,Refugee
19580790_gab,broke jews control the world woke russia is funding the alt right and jared taylor,offensive,Jewish
19588901_gab,holly serial killer wtf are,offensive,None
19590995_gab,<number> yes retarded and ugly really lowers the numbers i got a,offensive,Other
1959939_gab,is it wrong that i hate asians even,offensive,Asian
19609646_gab,you must be retarded it jews at the top of these media organizations,offensive,Jewish
19629384_gab,no most people do not want war as long as there are,offensive,Jewish
19640126_gab,nobody is defending isis why would we,offensive,Islam
19655794_gab,according to the democrats rinos mainstream media liberals progressives and social justice warriors this murdering pos deserves amnesty and sanctuary because he is,offensive,Refugee
19661304_gab,we know u were at,offensive,Homosexual
19664098_gab,john i do not hate white people i am not like a,offensive,Jewish
19677552_gab,so mandela ended apartheid in africa now caucasians are being tortured raped and slaughtered wholesale — man woman child while,offensive,Islam
19680286_gab,fuck twitter apparently sharing an article about the cost of,offensive,Refugee
19681234_gab,are they retarded or is there a guy on,offensive,None
19689595_gab,justice league scene breakdown <number> batman opening great bug looks retarded tho <number> wonderwoman bank scene skip if u know what lasso of truth does,offensive,None
19692828_gab,blm member living in detroit baltimore youngstown chicago ny la houston or any,offensive,African
19695561_gab,you d have to be a complete retard to not know its mccain you d have to be an,offensive,None
19700689_gab,well gosh as if you think being a white nationalist means treating people badly because of their race for god sake the,offensive,Women
19711039_gab,the iq map shows the average iq in cuba is about <number> so at best idiot bot,offensive,Other
19713030_gab,fucking arabs and muslims hate dogs say they are dirty,offensive,Arab
19739987_gab,flipping channels hit on this wwe,offensive,Homosexual
19740734_gab,beau the jew is at it,offensive,Jewish
19746145_gab,justin trudeau not being able to differentiate between isis fighters and regular refugees is stunning he is blatantly trying,offensive,Islam
19756884_gab,also using the bible as a history book is fucking retarded since stories like noah and the,offensive,Christian
19759674_gab,that was little barackie first intimate encounter with a black moochelle man no wonder,offensive,African
19773795_gab,yes yes but it is never mentioned it would be racist i was watching some fashion show with all faces walking the runway i thought,offensive,African
19775212_gab,that is probably for my,offensive,Homosexual
19787360_gab,the left just got caught in their own trap they promote islam and inter racial marriage mudsharks,offensive,Islam
19795862_gab,leftists need to stop helping black folks that the reason there,offensive,African
19813547_gab,because ashkenazi jews are so genetically close to europeans lolz this is funny yes i know it the latest canard being tossed around,offensive,Jewish
19828443_gab,blackwashing the jews may be the,offensive,Jewish
19829320_gab,obama the muslim call to prayer is the most beautiful sound i will fundamentally transform america my muslim faith these shocking statements were made,offensive,Islam
19840756_gab,go ahead call me a homophobe that a lie and anyone who does so should know it i lost friends and family,offensive,Homosexual
19843335_gab,without the jews we would not have,offensive,Jewish
1989745_gab,<user> anyone in your life who thinks it wrong to uncover pedophilia and provide that info,offensive,Other
19946423_gab,the democrats last hope for daca amnesty just died because they refused to support funding for the,offensive,Refugee
19949145_gab,snickers have come out with a white chocolate bar ice cream bar i can,offensive,Women
19950497_gab,education does not increase ones iq that is determined by inbreeding in the case of moslems most people retarded people who,offensive,Islam
19953084_gab,lol oh yeah ok you wanna fight lets go queer anyone,offensive,Homosexual
19962883_gab,lol the ns germans are all gay they are too busy,offensive,Homosexual
19966733_gab,ethnic asians what if the china has a white prson,offensive,Asian
19977150_gab,why is the dole queue,offensive,African
19978977_gab,the fbi is the terrorist military arm of the hollywood zog why would it fight crime,offensive,None
199938389678632960_twitter,<user> here in us where sex determination is legal some,offensive,Asian
20001024_gab,i do not have a tattoo either imo they all look revolting full stop and why oh why do women have them engraved all over,offensive,Women
20005793_gab,i thought russian bots have no impact on elections people are smarter than,offensive,Other
20009211_gab,do not give money to foundations you will be paying,offensive,African
20016023_gab,a bunch of people on the payroll of qatar saudi arabia and israel advocate that this country takes in a massive amount,offensive,Refugee
20028394_gab,you did not read your pms or messages to you,offensive,Islam
2003844_gab,for all the taxes they take out of my paycheck the least they could do is,offensive,African
20058025_gab,it sure ain t genetics raise any human infant irish chinese eskimo or norwegian in a,offensive,African
20058627_gab,white girls can not dance,offensive,Women
20068797_gab,she presses a button men have slowly made life easier for women to,offensive,Women
20075386_gab,more telling was the photo on the bridge with all but one person desperately trying to help,offensive,Islam
20076954_gab,bronson woukd shoot your withered,offensive,African
20078579_gab,lol wow you are fucking retarded ese,offensive,None
2008149_gab,anyone who thinks being gay is,offensive,Homosexual
20087644_gab,soldiers and police of europe are betraying their countries helping the jews impose the communist nwo in,offensive,Jewish
20087846_gab,three women attack her gave her a black eye just one husband does not report injury in defending his wife i would,offensive,African
20088200_gab,animals have hemoglobin and,offensive,Other
2010375_gab,do not ya hate it when these morons go well america and canada were founded by,offensive,Refugee
20104615_gab,<number> eleven yr old white girl raped by <number>,offensive,Islam
20121839_gab,says the retarded mong that had his here as nemesisofmycroft,offensive,Other
20135819_gab,what is it with you lowiq idiots you can not speak the language so why do you even try to i do not,offensive,Refugee
20148975_gab,does your sand nigger half ever,offensive,Islam
20151404_gab,he the faggot who goes on and on about,offensive,Homosexual
20165768_gab,my liberal duped white niece is raising <number> black kids she thinks she is,offensive,African
20197595_gab,critise islam and you will be permanently banned from twitter i never threatened violence i never promoted,offensive,Islam
20213643_gab,are you denying the jim crow democrats created the ghetto plantation they have coaxed the black demographic onto with governmental aide are you denying the,offensive,Women
20219375_gab,yes but they let them out to rape again and again can we please put the raped child first and foremost and all children,offensive,None
20228634_gab,still have satanic netflix saw that chris rock special hoping white kids get,offensive,African
20231280_gab,so twitter is now locking people out again it just more of the same ghetto harassment by a far left progressive maoist company they are,offensive,Other
2023318_gab,i live in a pretty rough area the priest at our church had,offensive,None
20298286_gab,yeah it goes beyond equality now and is an agenda to push their gay beliefs onto,offensive,Homosexual
20312985_gab,another day on gab another boomer,offensive,Homosexual
20357124_gab,he wants israel to remain purely jewish yet doesnt care if america turns all,offensive,Homosexual
20366024_gab,this retarded nazi think that i said hitler banned guns,offensive,Other
20370378_gab,yeah a real discussion on islam with imams stuttering and spluttering trying to keep up he uses a map,offensive,Islam
20372536_gab,why do women rub their eyes when they wake,offensive,Women
20372831_gab,the underclass in white countries has better standards of life than in their,offensive,None
20447576_gab,it not regardless he a white dude naming the jew with his real name and face,offensive,Jewish
20467449_gab,yeah that what they released today and got maybe <number> seconds of reporting on it with,offensive,None
20473768_gab,is he still twittercausting big businesses over the nra thats it i,offensive,Other
20490414_gab,spreading the message about jews is now settler tier which is natural and good,offensive,Jewish
20495747_gab,this whole living with emotionally retarded,offensive,Other
20501516_gab,whoever made this thread,offensive,Homosexual
20531434_gab,we could have had the stars,offensive,None
20532412_gab,lol this dumb bitch is so triggered,offensive,Women
20534860_gab,i can only assume that our govts are corrupted by saudi qatari money and in return have promised to put muslims above,offensive,Islam
20538514_gab,all the mainstream media in sweden is of course leftist communist spewing out,offensive,Other
20563340_gab,personally i favour fat camps exercise dietary education and fat awareness are the way forward in the future white ethnostate fast food,offensive,None
20567241_gab,the muslims have fled and are claiming benefits in europe and the jews are sitting safe,offensive,None
20577132_gab,the only ones that have a mental illness are the jews for reading a racial supremacy manifesto that,offensive,Jewish
20581944_gab,you d think a gay gym would have,offensive,Homosexual
20590862_gab,hello hello it is the other way around am,offensive,Jewish
20602993_gab,how do u solve the black demographic voting,offensive,African
20619668_gab,the very media that got trump elected is now under concerted attack by democrats and leftist media and corporations with lies slander demonetizing and,offensive,None
20619733_gab,i am glad the leftists saw the good advice proffered by grover norquist i do not want to abolish the right i simply want to reduce,offensive,Other
20622181_gab,anyone who still votes for,offensive,Other
20628487_gab,the asians have long had a deep deep prejudice against whites we look down on them while they,offensive,Asian
20635456_gab,we inherited this mess from the boomers it our responsibility to make sure gen z inherits a better,offensive,None
20651393_gab,i tell you what if they gave a fig about sex trafficking they would be cracking down on illegal immigration and ghetto communities where most,offensive,Refugee
20653561_gab,deusvult i know no one will do anything antifa likes to intimidate but they are afraid of a real fight i,offensive,None
20655514_gab,so am i to assume with your handle name that,offensive,African
20665727_gab,these are refugees and asylum seekers,offensive,Refugee
20672422_gab,does not matter still free to use in fact jews have stolen first part from slavic,offensive,Jewish
20685573_gab,paul some jew or sandnigger is gonna buy gab just,offensive,Jewish
20692486_gab,blacks in 1 8 0 0 lived better under,offensive,Jewish
20693707_gab,antifa is currently burning everything in sight and beating people up stand down someone is shooting this school up stand down there,offensive,Refugee
20710095_gab,define mentally ill that easy,offensive,None
20717209_gab,or because you have the entire mainstream media most of hollywood most of,offensive,Islam
20726252_gab,free speech is not good certain opinions and speech should be illegal punishable by several years to,offensive,Homosexual
20739412_gab,why in <number> <number> were there black refugees from south africa allowed,offensive,Refugee
20740370_gab,white cop walking through ghetto halt right there stop,offensive,African
20747519_gab,little place i have been to today called winsford nice church no mosque which is good and,offensive,Jewish
20771302_gab,then why are all the white,offensive,African
20781952_gab,boy are you out in the weeds beau the pompous ass is max boot the russian immigrant that takes himself way too,offensive,Refugee
20824117_gab,i heard you elle and luke share the same fantasy of,offensive,Men
20847719_gab,while they purging free speech on social media honestly i think they created free speech web to see how many people,offensive,African
20869024_gab,the shitlibs are clinging to a grain of truth when they bitch about corporate speech it just turns out,offensive,Other
20877745_gab,fellow capitalist if youve been called nazi,offensive,None
20884638_gab,this week here in oklahoma city a man killed a white man and raped his wife in another home invasion the,offensive,Hispanic
20886678_gab,even more basic how does someone become so incapable of articulating why something is bad in this case,offensive,None
20890085_gab,fuckin jews like soros probably not,offensive,Jewish
20898112_gab,then there are the ones who gave it up or kept silent about being raped and got left,offensive,None
2097350_gab,i felt like i was needing a bit of a boost so i looked at a few more compilations of the,offensive,None
20975497_gab,damn right we are going to react when,offensive,Women
20997121_gab,there have to be runway model forums where the bitches are less catty about dress differences than this trs,offensive,Christian
21006289_gab,i am sure vox gay would have brought up his astronomical iq,offensive,Homosexual
21015408_gab,ok faggot so azz invented white nationalism how are we,offensive,Homosexual
21015843_gab,god i love it when elections do not go their way and then they bitch about it on twitter,offensive,None
21027750_gab,hahaha fucking globalist had a bad night for sure keep crying you little bitches your power wanes by the day soon the,offensive,Arab
21055613_gab,islam is the religion of peace there a piece of you over here another piece over there,offensive,Islam
21060944_gab,what else breaks bonds between white families social security why are you a racialist if you believe government has to take care,offensive,Caucasian
21069034_gab,so good with money these jews are i see,offensive,Jewish
21078066_gab,<user> march is national stop blaming white people month accept,offensive,None
21091701_gab,it a mediocre tinder knockoff where women are required to message men first it useless,offensive,Women
21101050_gab,learn to spell before you post,offensive,Caucasian
21125123_gab,exactly but really all mentions of jews specifically had been scrubbed except for the holocaust narrative we are not accustomed to seeing people as,offensive,Jewish
21128048_gab,maybe canada could be more like italy islam,offensive,Islam
21128690_gab,so do all women if the,offensive,Women
21140356_gab,the president decides if she faces action its just going,offensive,None
2114381_gab,speakfreely gabfam news i am sorry but someone needs to bitch slap jillstein and then bitch slap everyone or,offensive,Women
21145277_gab,hell ya i am so fucking proud that i triggered this faggot,offensive,Homosexual
21153490_gab,why are you guys so fucking retarded it just amazing see your hate i hate amazon pigmes it all there fault rainforest cut down less o2 in,offensive,None
21158602_gab,as much i would like it to be true graphic lurid and clear i am fucked if i would,offensive,Islam
21171131_gab,in the long run we are all dead good one john maynard you childless,offensive,Homosexual
21177346_gab,luckily this kike has never lived under nazi rule and definitely never,offensive,Islam
21200614_gab,what are you a muslim do you want women to walk around,offensive,Islam
21229536_gab,so i am new to gab have high hopes for it to be a good,offensive,Women
21259527_gab,thankfully in the united states conservative women embrace the power of being feminine they celebrate in the glory of,offensive,Women
2126127_gab,time kaine deeply saddened by the senseless act of gun violence at ohio state this,offensive,Other
21263421_gab,paul jayda jailed meanwhile muslim preachers are free to,offensive,Islam
21270990_gab,i have seen more discrimination and harassment towards males in the work,offensive,Women
21280190_gab,dont like capitalism want socialism want national socialism also known as socialism for whites only got to africa jews have,offensive,Jewish
21299727_gab,more proof that muslims have rights and citizens do not citizens do not have the right to not be raped citizens,offensive,Islam
21324305_gab,fucking ginger bitch fuck i hate this retarded red headed ewok his face,offensive,Other
21324545_gab,another hard proof that he left is utterly racist and the retarded,offensive,African
21333143_gab,are they 2 nd 3 rd 4 th wives the muslim child birth rate is out of control and the <number> bastard are letting it,offensive,Islam
21343453_gab,california governor brown is against trumps wall and would rather build,offensive,Refugee
21345393_gab,that because you are a fucking retard along with twp,offensive,Other
21346962_gab,this person is obviously retarded she thinks the furry thing is serious and has,offensive,None
21349337_gab,just me this is america we have enough to handle right now i love these people demanding,offensive,Islam
21359130_gab,without a clitoris their women must just ly,offensive,Women
2136800_gab,whats really sad is the folks who apologize for islam and muslims and then create a false equivalent to other,offensive,Islam
21380556_gab,i mean i am all for promoting and educating on abortions specifically,offensive,Refugee
2149028_gab,if low iq is an argument against immigration and low iq is attributed,offensive,Refugee
21498260_gab,you ever see larger than life black women get angry imagine <number> of them in their pure black,offensive,African
21499089_gab,top players women jr colleges are black but they are from places like liberia uganda ethiopia senegal they are,offensive,African
21504198_gab,<number> years that girls in telford have been groomed raped and even killed just because some shit for brains morons incharge did not,offensive,Women
21524231_gab,talk to me when one of the dumb tradthots get shot over their views or something,offensive,Islam
21536821_gab,unless you are a nonwhite right not saying you should accept or tolerate our globalist brethren or you have,offensive,African
21538779_gab,well well well if my favorite mud shark of all time is not,offensive,Arab
21540552_gab,this is what our family members died for in ww2 so fucking retarded western countries can,offensive,None
21542607_gab,now you are just a stupid cuck with your gay ass optics and asian,offensive,Homosexual
2154282_gab,<number> incidents of harassment reported since trump won that number seems small considering,offensive,Refugee
21544081_gab,lmao the gay jew thinks,offensive,Homosexual
21547229_gab,whatever ivan bollockov you keep flapping like a bitch i will,offensive,None
21589000_gab,if the court can find the right to homosexual marriage in,offensive,Homosexual
21590949_gab,if you use the internet to meet sex partners you are gonna get raped one day and,offensive,None
21607331_gab,be boomer grow up when access to information is heavily controlled along comes internet age have,offensive,Other
21622146_gab,well said lord pearson we are looking at millions of rapes of white and sikh girls other communities too by muslim men only <number>,offensive,Islam
21623835_gab,i am done with it i was only shocked that six months was spent arguing and sowing discord over optics only,offensive,Other
21632167_gab,i never asked if you were joining the twp i asked if you,offensive,None
21644405_gab,pennsylvania is not sure if it wants,offensive,Other
21672696_gab,pimlico racetrack area is weird two sides of it are complete ghetto dumps while the other two sides are still fairly,offensive,African
21672910_gab,did not obama expel russian diplomats as well the us is <number> trillion dollars,offensive,Jewish
21687282_gab,this bitch is so retarded,offensive,Women
2168917_gab,hijabs and burkas are to hide scars from abuse and acid burns to women from men who think they own them,offensive,Women
21690630_gab,i look forward to the days where women can support each other by teaming up to be homestead mother,offensive,Women
21693200_gab,she a criminal piece of shit this bitch should hang when her,offensive,Women
21706524_gab,white woman murdered by muslim cop,offensive,Islam
21708332_gab,i wonder if they had to,offensive,Other
21723691_gab,she had down syndrome she was literally retarded and you think she,offensive,Women
21740636_gab,everyone thinks that trump making up trade deal shit to that,offensive,Homosexual
21763155_gab,paul i like you and appreciate what you are,offensive,None
21766651_gab,you dont know the history of south africa get the book folks treason volkverraad the book is,offensive,Homosexual
21771383_gab,i hope they have the same shit skins build us a space ship funny enough if,offensive,Asian
21777801_gab,roughly half of all transgender people try to kill themselves they have dramatically higher rates of,offensive,Other
21783765_gab,rape of infidel women murder of infidels fgm execution of women for adultery execution of homosexuals,offensive,Islam
21787587_gab,do not think for even a moment that the un wasn t involved in making that happen c mon now the,offensive,Caucasian
2181605_gab,if syria is in trouble and the people are fleeing then why are we receiving refugees from somalia africa basically every where as,offensive,Arab
21829203_gab,israel need some diversity then jews will be good,offensive,Jewish
21830602_gab,it was more mainstream media bullshit to put the <number> white girls that,offensive,Islam
21840871_gab,this pic shows success and,offensive,Women
21846776_gab,how did you deal with all the murderers racists sexists,offensive,Other
21848115_gab,both are children yes i talk to men about,offensive,Women
21860763_gab,fucking immigrants immigrants as far,offensive,Refugee
2190177_gab,everyone wants to live in the society created by white people do they,offensive,Caucasian
21917123_gab,if you are born in a stable it does not,offensive,Arab
21944896_gab,exactly i chuckle when women say she made it on her own no she did not she was the first lady and became a,offensive,Other
21945185_gab,i hate samantha power another swamp bitch that needs to be dealt with the cia and john brennan should have,offensive,Women
21945523_gab,how do jews use the state or any organizational position of power to bully those they choose into corruption and degeneracy,offensive,Jewish
2194887_gab,<user> thanks pookynana i appreciate your company too your posts are rockin good and you have been kind to me since i,offensive,Women
22026236_gab,look faggot i am not gonna entertain your homosexual fantasies of larping as a bitchy woman on,offensive,Homosexual
22027528_gab,absolutely but do you really think we should,offensive,African
22027993_gab,buddy you can be around niggers and kikes without fucking,offensive,African
22032466_gab,what the fuck is wrong with these parents not homeschooling your kids is retarded enough,offensive,None
22035806_gab,when a cucked trump faggot,offensive,Homosexual
22044487_gab,why do not jews like oral sex,offensive,Jewish
22056957_gab,i just liked my country in childhood and now its gone refugees give a fuck about our culture and rules and i,offensive,Islam
22071431_gab,how you all doing today i bet this weather is better on,offensive,African
22085044_gab,could some meme warrior make a meme from this story depicting antifa killing the,offensive,None
22090868_gab,i would support hezbollah if only they would support palestine turning,offensive,Arab
22095436_gab,and we are now on the precipice of another fucking retarded war,offensive,None
22102612_gab,i think you have missed the point it far funnier to simply agree with people when their only argument is that my,offensive,Homosexual
22104070_gab,arabs invented the condom <number> years later british troops,offensive,Arab
22105931_gab,not people sand niggers one law for sand niggers i e they can do whatever they want,offensive,Arab
22109721_gab,i doubt if muslims pledge or salute our flag when sworn in for an office in nyc muslim used the koran i,offensive,Islam
22117999_gab,seems like more and more us cities have holocaust museums are they,offensive,None
22121304_gab,the pajeet invasion is particularly depressing the argument that works on normies for niggers and sandniggers does not,offensive,African
22146626_gab,hp sucks just bought a new laptop and it randomly boots me from the internet the only support they have are,offensive,Arab
22148835_gab,mark conditt austinbombing suspect and domestic terrorist argued against abortion gay marriage homosexuality in blogs and was a democrat hillary clinton is a,offensive,Women
22148922_gab,oh you mean like count dankula who a self admitted communist with a tattoo of a red star on his chest who just,offensive,Jewish
22164882_gab,look at those two hoes a dirty hoe and a back,offensive,Women
22167958_gab,damn tfw total retard yet micro confirms ur suspicions called this,offensive,Other
22190329_gab,very interesting to see what strikes fear into the hearts of leftists it not islamic jihadists it not muslim rape gangs,offensive,Islam
22193205_gab,i got <number> min into it the jews control the hierarchy,offensive,Jewish
22200396_gab,from a moslem group in the usa,offensive,Islam
22201466_gab,we have been told we need immigrants to help with our economy complete bollocks most of them are low skilled,offensive,Refugee
22206382_gab,lol most die from legal drugs not the ones shipped in,offensive,Other
22218506_gab,fuck you dishonest nazi mixing in the arabs and muslims will not save,offensive,Islam
22218803_gab,thanks to dems la is the new detroit ghetto shat hole <user> ‍ l.a. homeless crisis grows despite,offensive,Other
22218910_gab,unions are run by retarded socialist assholes with their heads up thier own,offensive,Other
22219579_gab,represents the majority vast majority there are a minority of jews that oppose the push for white,offensive,Jewish
22220742_gab,wonder why he went,offensive,Arab
22223010_gab,need a fat white bitch ay can,offensive,Women
22224272_gab,twp is not siege idk,offensive,None
22224467_gab,the last financial crisis did not happen goyim thats a retarded conspiracy theory that only nazis engage with the left i e the people who,offensive,None
22245955_gab,really saddam kept that shit hole from completely imploding bolton is a goon moron and the rest of the bush administration had no clue what,offensive,Other
22249295_gab,nope so far i earn enough to get by with me and my son i refuse to,offensive,African
22276141_gab,why do their women always dress,offensive,Women
22278716_gab,until you are arrested by one group of vile creatures british police and thrown,offensive,None
22280608_gab,they are retarded mouth breathing little children saying this,offensive,None
22291494_gab,i do not understand why people argue here you know the enemy you do not need to explain it you do not,offensive,African
22313926_gab,have you guys heard of that retarded findom fetish where complete idiots get off on giving women all their money and getting nothing in,offensive,None
22314061_gab,this waffin ss ghetto,offensive,African
22315744_gab,the left needs to eradicate suppress the white man in europe the left needs to make the white man irrelevant cos the white man,offensive,Women
22323546_gab,cant we just focus our efforts on the mulims and deal,offensive,Islam
22358829_gab,a revolution without guns good luck with that this little faggot comes knocking on my door,offensive,Homosexual
22364588_gab,how do you who live in the south of ireland feel about the refugees being allowed in without letting the irish citizens know and,offensive,Refugee
22368560_gab,on the plus side it seems like their anti gun,offensive,None
22382040_gab,stupid commie cunts fuck them well actually do not fuck the bald lesbian that just nasty plus she does not like dick and do,offensive,African
2239096_gab,<user> someone should create a whitelash website to mock these,offensive,None
22391784_gab,ban niggers and beaners poof,offensive,African
22394672_gab,is there anybody left in,offensive,African
22396916_gab,the little faggot kid who is voicing this his dad is a,offensive,Homosexual
22397268_gab,arrogant david hogg trying to use his white privilege to take guns away from ghetto gang bangers,offensive,African
22412926_gab,i thought there was lots of passages in the qur an that showed mohammad was bi sexual at least i mean pakistan,offensive,Homosexual
22426796_gab,agreed folk i did not realize there were optics cucks among,offensive,Homosexual
22466421_gab,well maybe if you are a,offensive,African
22468016_gab,lol super gay it a jewish,offensive,Homosexual
